Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Seconds
nosibs	15	15	h	apAEaaph	7	37	37	NA	NA	0	1	0	27
nosibs	15	15	l	apAEaapl	7	37	37	NA	NA	0	1	0	25
nosibs	15	15	n	apAEaapn	7	37	37	NA	NA	0	1	0	34
nosibs	15	16	h	apAEaaqh	7	37	37	NA	NA	0	1	0	34
nosibs	15	16	l	apAEaaql	7	37	37	NA	NA	0	1	0	33
nosibs	15	16	n	apAEaaqn	7	37	37	NA	NA	0	1	0	31
nosibs	15	17	h	apAEaarh	7	37	37	NA	NA	0	1	0	30
nosibs	15	17	l	apAEaarl	7	37	37	NA	NA	0	1	0	29
nosibs	15	17	n	apAEaarn	7	37	37	NA	NA	0	1	0	27
nosibs	15	18	h	apAEaash	7	38	38	2	2	3	0	0	26
nosibs	15	18	l	apAEaasl	7	37	37	NA	NA	0	1	0	34
nosibs	15	18	n	apAEaasn	7	37	37	NA	NA	0	1	0	33
nosibs	15	19	h	apAEaath	7	37	37	NA	NA	0	1	0	32
nosibs	15	19	l	apAEaatl	7	37	37	NA	NA	0	1	0	31
nosibs	15	19	n	apAEaatn	7	37	37	NA	NA	0	1	0	29
nosibs	15	20	h	apAEaauh	7	37	37	NA	NA	0	1	0	28
nosibs	15	20	l	apAEaaul	7	37	37	NA	NA	0	1	0	27
nosibs	15	20	n	apAEaaun	7	37	37	NA	NA	0	1	0	25
nosibs	15	21	h	apAEaavh	7	37	37	NA	NA	0	1	0	44
nosibs	15	21	l	apAEaavl	7	37	37	NA	NA	0	1	0	53
nosibs	15	21	n	apAEaavn	7	37	37	NA	NA	0	1	0	61
nosibs	15	22	h	apAEaawh	7	37	37	NA	NA	0	1	0	60
nosibs	15	22	l	apAEaawl	7	37	37	NA	NA	0	1	0	59
nosibs	15	22	n	apAEaawn	7	37	37	NA	NA	0	1	0	48
nosibs	15	23	h	apAEaaxh	7	37	37	NA	NA	0	1	0	45
nosibs	15	23	l	apAEaaxl	7	37	37	NA	NA	0	1	0	54
nosibs	15	23	n	apAEaaxn	7	37	37	NA	NA	0	1	0	52
nosibs	15	24	h	apAEaayh	7	37	37	NA	NA	0	1	0	52
nosibs	15	24	l	apAEaayl	7	37	37	NA	NA	0	1	0	60
nosibs	15	24	n	apAEaayn	7	37	37	NA	NA	0	1	0	59
nosibs	15	25	h	apAEaazh	7	37	37	NA	NA	0	1	0	68
nosibs	15	25	l	apAEaazl	7	37	37	NA	NA	0	1	0	66
nosibs	15	25	n	apAEaazn	7	37	37	NA	NA	0	1	0	74
nosibs	15	26	h	apAEabah	7	37	37	NA	NA	0	1	0	63
nosibs	15	26	l	apAEabal	7	37	37	NA	NA	0	1	0	66
nosibs	15	26	n	apAEaban	7	37	37	NA	NA	0	1	0	55
nosibs	15	27	h	apAEabbh	7	37	37	NA	NA	0	1	0	64
nosibs	15	27	l	apAEabbl	7	38	38	2	2	3	0	0	52
nosibs	15	27	n	apAEabbn	7	38	38	2	2	3	0	0	60
nosibs	15	28	h	apAEabch	7	37	37	NA	NA	0	1	0	59
nosibs	15	28	l	apAEabcl	7	37	37	NA	NA	0	1	0	67
nosibs	15	28	n	apAEabcn	7	37	37	NA	NA	0	1	0	66
nosibs	15	29	h	apAEabdh	7	37	37	NA	NA	0	1	0	64
nosibs	15	29	l	apAEabdl	7	37	37	NA	NA	0	1	0	53
nosibs	15	29	n	apAEabdn	7	37	37	NA	NA	0	1	0	52
nosibs	15	30	h	apAEabeh	7	37	37	NA	NA	0	1	0	40
nosibs	15	30	l	apAEabel	7	37	37	NA	NA	0	1	0	38
nosibs	15	30	n	apAEaben	7	38	38	2	2	3	0	0	37
nosibs	15	31	h	apAEabfh	7	37	37	NA	NA	0	1	0	27
nosibs	15	31	l	apAEabfl	7	37	37	NA	NA	0	1	0	26
nosibs	15	31	n	apAEabfn	7	37	37	NA	NA	0	1	0	34
nosibs	15	32	h	apAEabgh	7	37	37	NA	NA	0	1	0	32
nosibs	15	32	l	apAEabgl	7	37	37	NA	NA	0	1	0	31
nosibs	15	32	n	apAEabgn	7	37	37	NA	NA	0	1	0	30
nosibs	15	33	h	apAEabhh	7	37	37	NA	NA	0	1	0	38
nosibs	15	33	l	apAEabhl	7	37	37	NA	NA	0	1	0	47
nosibs	15	33	n	apAEabhn	7	37	37	NA	NA	0	1	0	56
nosibs	15	34	h	apAEabih	7	37	37	NA	NA	0	1	0	54
nosibs	15	34	l	apAEabil	7	37	37	NA	NA	0	1	0	43
nosibs	15	34	n	apAEabin	7	37	37	NA	NA	0	1	0	42
nosibs	15	35	h	apAEabjh	7	37	37	NA	NA	0	1	0	39
nosibs	15	35	l	apAEabjl	7	37	37	NA	NA	0	1	0	47
nosibs	15	35	n	apAEabjn	7	37	37	NA	NA	0	1	0	46
nosibs	15	36	h	apAEabkh	7	37	37	NA	NA	0	1	0	55
nosibs	15	36	l	apAEabkl	7	38	38	2	2	3	0	0	63
nosibs	15	36	n	apAEabkn	7	37	37	NA	NA	0	1	0	62
nosibs	15	37	h	apAEablh	7	37	37	NA	NA	0	1	0	61
nosibs	15	37	l	apAEabll	7	37	37	NA	NA	0	1	0	49
nosibs	15	37	n	apAEabln	7	37	37	NA	NA	0	1	0	48
nosibs	15	38	h	apAEabmh	7	37	37	NA	NA	0	1	0	47
nosibs	15	38	l	apAEabml	7	37	37	NA	NA	0	1	0	54
nosibs	15	38	n	apAEabmn	7	37	37	NA	NA	0	1	0	52
nosibs	15	39	h	apAEabnh	7	37	37	NA	NA	0	1	0	51
nosibs	15	39	l	apAEabnl	7	37	37	NA	NA	0	1	0	50
nosibs	15	39	n	apAEabnn	7	37	37	NA	NA	0	1	0	37
nosibs	15	40	h	apAEaboh	7	37	37	NA	NA	0	1	0	46
nosibs	15	40	l	apAEabol	7	37	37	NA	NA	0	1	0	54
nosibs	15	40	n	apAEabon	7	37	37	NA	NA	0	1	0	58
nosibs	15	41	h	apAEabph	7	37	37	NA	NA	0	1	0	56
nosibs	15	41	l	apAEabpl	7	37	37	NA	NA	0	1	0	55
nosibs	15	41	n	apAEabpn	7	37	37	NA	NA	0	1	0	54
nosibs	15	42	h	apAEabqh	7	37	37	NA	NA	0	1	0	52
nosibs	15	42	l	apAEabql	7	37	37	NA	NA	0	1	0	41
nosibs	15	42	n	apAEabqn	7	37	37	NA	NA	0	1	0	39
nosibs	15	43	h	apAEabrh	7	37	37	NA	NA	0	1	0	48
nosibs	15	43	l	apAEabrl	7	37	37	NA	NA	0	1	0	55
nosibs	15	43	n	apAEabrn	7	37	37	NA	NA	0	1	0	63
nosibs	15	44	h	apAEabsh	7	37	37	NA	NA	0	1	0	52
nosibs	15	44	l	apAEabsl	7	37	37	NA	NA	0	1	0	51
nosibs	15	44	n	apAEabsn	7	37	37	NA	NA	0	1	0	39
nosibs	15	45	h	apAEabth	7	38	38	2	2	3	0	0	38
nosibs	15	45	l	apAEabtl	7	37	37	NA	NA	0	1	0	36
nosibs	15	45	n	apAEabtn	7	37	37	NA	NA	0	1	0	35
nosibs	15	46	h	apAEabuh	7	37	37	NA	NA	0	1	0	33
nosibs	15	46	l	apAEabul	7	37	37	NA	NA	0	1	0	32
nosibs	15	46	n	apAEabun	7	37	37	NA	NA	0	1	0	41
nosibs	15	47	h	apAEabvh	7	37	37	NA	NA	0	1	0	39
nosibs	15	47	l	apAEabvl	7	37	37	NA	NA	0	1	0	37
nosibs	15	47	n	apAEabvn	7	37	37	NA	NA	0	1	0	36
nosibs	15	48	h	apAEabwh	7	37	37	NA	NA	0	1	0	34
nosibs	15	48	l	apAEabwl	7	37	37	NA	NA	0	1	0	33
nosibs	15	48	n	apAEabwn	7	37	37	NA	NA	0	1	0	32
nosibs	15	49	h	apAEabxh	7	37	37	NA	NA	0	1	0	30
nosibs	15	49	l	apAEabxl	7	37	37	NA	NA	0	1	0	29
nosibs	15	49	n	apAEabxn	7	37	37	NA	NA	0	1	0	28
nosibs	15	50	h	apAEabyh	7	37	37	NA	NA	0	1	0	26
nosibs	15	50	l	apAEabyl	7	37	37	NA	NA	0	1	0	26
nosibs	15	50	n	apAEabyn	7	37	37	NA	NA	0	1	0	35
onelarge_noh	15	1	h	apAFaabh	7	39	44	17	44	31	5	5	34
onelarge_noh	15	1	l	apAFaabl	7	29	36	7	36	30	7	7	31
onelarge_noh	15	1	n	apAFaabn	7	22	23	0	23	30	1	1	30
onelarge_noh	15	2	h	apAFaach	7	40	42	19	42	32	4	4	28
onelarge_noh	15	2	l	apAFaacl	7	42	45	20	45	30	4	4	27
onelarge_noh	15	2	n	apAFaacn	7	22	22	0	0	30	1	0	26
onelarge_noh	15	3	h	apAFaadh	7	32	39	10	39	31	7	7	24
onelarge_noh	15	3	l	apAFaadl	7	41	42	19	42	31	2	2	33
onelarge_noh	15	3	n	apAFaadn	7	22	22	0	0	30	1	0	32
onelarge_noh	15	4	h	apAFaaeh	7	36	40	14	40	30	5	5	31
onelarge_noh	15	4	l	apAFaael	7	24	24	3	3	31	1	0	29
onelarge_noh	15	4	n	apAFaaen	7	22	22	0	0	30	1	0	28
onelarge_noh	15	5	h	apAFaafh	7	32	36	10	36	30	7	7	27
onelarge_noh	15	5	l	apAFaafl	7	24	36	2	36	30	13	12	25
onelarge_noh	15	5	n	apAFaafn	7	22	22	0	0	30	1	0	34
onelarge_noh	15	6	h	apAFaagh	7	32	36	10	36	30	4	4	32
onelarge_noh	15	6	l	apAFaagl	7	27	41	5	41	31	14	14	31
onelarge_noh	15	6	n	apAFaagn	7	22	22	0	0	30	1	0	29
onelarge_noh	15	7	h	apAFaahh	7	37	37	15	15	30	0	0	28
onelarge_noh	15	7	l	apAFaahl	7	25	25	4	4	31	0	0	27
onelarge_noh	15	7	n	apAFaahn	7	22	22	0	0	30	1	0	25
onelarge_noh	15	8	h	apAFaaih	7	33	40	11	40	31	8	8	34
onelarge_noh	15	8	l	apAFaail	7	27	36	5	36	30	11	11	32
onelarge_noh	15	8	n	apAFaain	7	22	22	0	0	30	1	0	32
onelarge_noh	15	9	h	apAFaajh	7	35	40	14	40	32	6	5	30
onelarge_noh	15	9	l	apAFaajl	7	32	35	10	35	30	5	5	28
onelarge_noh	15	9	n	apAFaajn	7	22	23	0	23	30	1	1	27
onelarge_noh	15	10	h	apAFaakh	7	45	47	24	47	33	4	4	26
onelarge_noh	15	10	l	apAFaakl	7	26	38	5	38	33	13	13	34
onelarge_noh	15	10	n	apAFaakn	7	23	23	2	2	33	0	0	33
onelarge_noh	15	11	h	apAFaalh	7	44	44	22	44	31	3	3	31
onelarge_noh	15	11	l	apAFaall	7	28	37	6	37	30	9	9	30
onelarge_noh	15	11	n	apAFaaln	7	22	22	0	0	30	1	0	28
onelarge_noh	15	12	h	apAFaamh	7	32	37	10	37	30	6	6	27
onelarge_noh	15	12	l	apAFaaml	7	25	29	4	29	30	5	4	26
onelarge_noh	15	12	n	apAFaamn	7	22	22	0	0	30	1	0	25
onelarge_noh	15	13	h	apAFaanh	7	37	42	15	42	30	7	6	33
onelarge_noh	15	13	l	apAFaanl	7	26	28	4	28	30	2	2	32
onelarge_noh	15	13	n	apAFaann	7	22	22	0	0	30	1	0	31
onelarge_noh	15	14	h	apAFaaoh	7	32	39	10	39	31	10	10	30
onelarge_noh	15	14	l	apAFaaol	7	30	37	8	37	31	7	7	30
onelarge_noh	15	14	n	apAFaaon	7	22	22	0	0	30	1	0	28
onelarge_noh	15	15	h	apAFaaph	7	44	46	22	46	30	5	5	28
onelarge_noh	15	15	l	apAFaapl	7	32	39	10	39	30	8	8	26
onelarge_noh	15	15	n	apAFaapn	7	22	22	0	0	30	1	0	25
onelarge_noh	15	16	h	apAFaaqh	7	35	39	13	39	30	6	5	34
onelarge_noh	15	16	l	apAFaaql	7	27	32	5	32	30	6	6	32
onelarge_noh	15	16	n	apAFaaqn	7	22	22	0	0	30	1	0	31
onelarge_noh	15	17	h	apAFaarh	7	37	41	15	41	31	5	5	30
onelarge_noh	15	17	l	apAFaarl	7	23	23	2	2	30	1	0	28
onelarge_noh	15	17	n	apAFaarn	7	22	23	0	23	30	1	1	27
onelarge_noh	15	18	h	apAFaash	7	44	46	23	46	32	4	4	25
onelarge_noh	15	18	l	apAFaasl	7	26	34	4	34	31	8	8	34
onelarge_noh	15	18	n	apAFaasn	7	22	22	0	0	30	1	0	34
onelarge_noh	15	19	h	apAFaath	7	33	41	12	41	31	8	8	32
onelarge_noh	15	19	l	apAFaatl	7	23	23	2	2	30	1	0	31
onelarge_noh	15	19	n	apAFaatn	7	22	23	0	23	30	1	1	29
onelarge_noh	15	20	h	apAFaauh	7	29	35	7	35	31	7	7	28
onelarge_noh	15	20	l	apAFaaul	7	27	30	6	30	33	4	4	26
onelarge_noh	15	20	n	apAFaaun	7	22	23	0	23	30	1	1	34
onelarge_noh	15	21	h	apAFaavh	7	32	37	10	37	30	6	6	33
onelarge_noh	15	21	l	apAFaavl	7	37	38	15	38	31	1	1	31
onelarge_noh	15	21	n	apAFaavn	7	22	22	0	0	30	1	0	30
onelarge_noh	15	22	h	apAFaawh	7	32	38	10	38	31	7	7	28
onelarge_noh	15	22	l	apAFaawl	7	24	24	3	3	31	1	0	27
onelarge_noh	15	22	n	apAFaawn	7	22	22	0	0	30	1	0	26
onelarge_noh	15	23	h	apAFaaxh	7	37	39	15	39	31	2	2	25
onelarge_noh	15	23	l	apAFaaxl	7	26	36	4	36	31	10	10	33
onelarge_noh	15	23	n	apAFaaxn	7	22	23	0	23	30	1	1	33
onelarge_noh	15	24	h	apAFaayh	7	43	45	22	45	31	5	4	31
onelarge_noh	15	24	l	apAFaayl	7	22	23	0	23	30	1	1	30
onelarge_noh	15	24	n	apAFaayn	7	22	23	0	23	30	1	1	29
onelarge_noh	15	25	h	apAFaazh	7	32	35	11	35	31	4	3	27
onelarge_noh	15	25	l	apAFaazl	7	25	30	3	30	30	5	5	25
onelarge_noh	15	25	n	apAFaazn	7	22	22	0	0	30	1	0	33
onelarge_noh	15	26	h	apAFabah	7	29	35	7	35	30	6	6	33
onelarge_noh	15	26	l	apAFabal	7	24	33	2	33	30	10	9	31
onelarge_noh	15	26	n	apAFaban	7	22	22	0	0	30	1	0	30
onelarge_noh	15	27	h	apAFabbh	7	40	42	18	42	30	7	7	28
onelarge_noh	15	27	l	apAFabbl	7	28	30	6	30	30	3	3	27
onelarge_noh	15	27	n	apAFabbn	7	22	22	0	0	30	1	0	26
onelarge_noh	15	28	h	apAFabch	7	33	34	11	34	31	1	1	34
onelarge_noh	15	28	l	apAFabcl	7	23	23	1	1	30	0	0	33
onelarge_noh	15	28	n	apAFabcn	7	22	22	0	0	30	1	0	31
onelarge_noh	15	29	h	apAFabdh	7	41	41	19	41	30	3	3	30
onelarge_noh	15	29	l	apAFabdl	7	30	34	8	34	30	4	4	29
onelarge_noh	15	29	n	apAFabdn	7	22	22	0	0	30	1	0	27
onelarge_noh	15	30	h	apAFabeh	7	41	42	19	42	31	2	2	26
onelarge_noh	15	30	l	apAFabel	7	36	43	14	43	30	11	11	25
onelarge_noh	15	30	n	apAFaben	7	22	22	0	0	30	1	0	33
onelarge_noh	15	31	h	apAFabfh	7	41	44	20	44	32	4	3	31
onelarge_noh	15	31	l	apAFabfl	7	23	23	1	1	30	0	0	29
onelarge_noh	15	31	n	apAFabfn	7	22	22	0	0	30	1	0	28
onelarge_noh	15	32	h	apAFabgh	7	37	40	16	40	33	3	3	26
onelarge_noh	15	32	l	apAFabgl	7	26	33	4	33	30	7	7	24
onelarge_noh	15	32	n	apAFabgn	7	22	22	0	0	30	1	0	33
onelarge_noh	15	33	h	apAFabhh	7	39	43	17	43	30	5	5	32
onelarge_noh	15	33	l	apAFabhl	7	25	29	3	29	30	4	4	30
onelarge_noh	15	33	n	apAFabhn	7	22	23	0	23	30	1	1	29
onelarge_noh	15	34	h	apAFabih	7	33	45	11	45	31	12	12	28
onelarge_noh	15	34	l	apAFabil	7	36	45	14	45	31	10	10	26
onelarge_noh	15	34	n	apAFabin	7	22	22	0	0	30	1	0	25
onelarge_noh	15	35	h	apAFabjh	7	40	42	18	42	30	3	2	33
onelarge_noh	15	35	l	apAFabjl	7	34	38	12	38	30	4	4	32
onelarge_noh	15	35	n	apAFabjn	7	22	22	0	0	30	1	0	32
onelarge_noh	15	36	h	apAFabkh	7	42	42	21	42	30	1	1	30
onelarge_noh	15	36	l	apAFabkl	7	23	23	3	3	33	1	0	29
onelarge_noh	15	36	n	apAFabkn	7	23	23	2	2	33	0	0	27
onelarge_noh	15	37	h	apAFablh	7	39	46	17	46	30	9	9	26
onelarge_noh	15	37	l	apAFabll	7	23	23	1	1	30	0	0	35
onelarge_noh	15	37	n	apAFabln	7	22	23	0	23	30	1	1	33
onelarge_noh	15	38	h	apAFabmh	7	37	39	16	39	31	3	3	32
onelarge_noh	15	38	l	apAFabml	7	29	36	7	36	30	7	7	30
onelarge_noh	15	38	n	apAFabmn	7	22	22	0	0	30	1	0	28
onelarge_noh	15	39	h	apAFabnh	7	29	40	8	40	31	13	12	28
onelarge_noh	15	39	l	apAFabnl	7	30	39	8	39	30	11	10	25
onelarge_noh	15	39	n	apAFabnn	7	22	22	0	0	30	1	0	25
onelarge_noh	15	40	h	apAFaboh	7	30	35	9	35	32	6	5	34
onelarge_noh	15	40	l	apAFabol	7	23	23	1	1	30	0	0	32
onelarge_noh	15	40	n	apAFabon	7	22	23	0	23	30	1	1	30
onelarge_noh	15	41	h	apAFabph	7	33	36	12	36	31	3	3	28
onelarge_noh	15	41	l	apAFabpl	7	26	30	5	30	30	4	4	28
onelarge_noh	15	41	n	apAFabpn	7	22	22	0	0	30	1	0	26
onelarge_noh	15	42	h	apAFabqh	7	41	45	19	45	30	11	10	25
onelarge_noh	15	42	l	apAFabql	7	24	35	2	35	30	12	11	34
onelarge_noh	15	42	n	apAFabqn	7	22	22	0	0	30	1	0	32
onelarge_noh	15	43	h	apAFabrh	7	40	40	18	40	31	2	2	31
onelarge_noh	15	43	l	apAFabrl	7	25	34	4	33	31	9	8	29
onelarge_noh	15	43	n	apAFabrn	7	22	23	0	23	30	1	1	28
onelarge_noh	15	44	h	apAFabsh	7	38	44	17	44	31	8	8	27
onelarge_noh	15	44	l	apAFabsl	7	26	39	4	39	30	14	13	27
onelarge_noh	15	44	n	apAFabsn	7	22	22	0	0	30	1	0	32
onelarge_noh	15	45	h	apAFabth	7	34	47	12	47	31	13	13	31
onelarge_noh	15	45	l	apAFabtl	7	28	40	6	40	30	13	12	32
onelarge_noh	15	45	n	apAFabtn	7	22	22	0	0	30	1	0	41
onelarge_noh	15	46	h	apAFabuh	7	28	33	6	33	30	6	6	42
onelarge_noh	15	46	l	apAFabul	7	26	31	4	31	30	5	5	41
onelarge_noh	15	46	n	apAFabun	7	22	22	0	0	30	1	0	44
onelarge_noh	15	47	h	apAFabvh	7	40	45	18	45	31	10	10	58
onelarge_noh	15	47	l	apAFabvl	7	23	23	2	2	30	1	0	59
onelarge_noh	15	47	n	apAFabvn	7	22	22	0	0	30	1	0	49
onelarge_noh	15	48	h	apAFabwh	7	30	33	9	32	30	3	2	47
onelarge_noh	15	48	l	apAFabwl	7	30	38	8	38	30	9	8	39
onelarge_noh	15	48	n	apAFabwn	7	22	22	0	0	30	1	0	44
onelarge_noh	15	49	h	apAFabxh	7	34	40	12	40	30	7	6	43
onelarge_noh	15	49	l	apAFabxl	7	25	32	3	32	30	7	7	59
onelarge_noh	15	49	n	apAFabxn	7	22	22	0	0	30	1	0	49
onelarge_noh	15	50	h	apAFabyh	7	36	45	14	45	31	13	13	55
onelarge_noh	15	50	l	apAFabyl	7	28	36	6	36	30	8	8	62
onelarge_noh	15	50	n	apAFabyn	7	22	23	0	23	30	1	1	67
onelarge_wh	15	1	h	apAGaabh	7	41	46	31	45	53	8	7	57
onelarge_wh	15	1	l	apAGaabl	7	33	45	22	45	53	12	12	65
onelarge_wh	15	1	n	apAGaabn	7	25	26	13	26	50	2	1	58
onelarge_wh	15	2	h	apAGaach	7	31	33	20	33	51	3	3	59
onelarge_wh	15	2	l	apAGaacl	7	28	38	15	38	48	10	10	52
onelarge_wh	15	2	n	apAGaacn	7	24	24	11	24	48	4	3	54
onelarge_wh	15	3	h	apAGaadh	7	40	44	26	44	47	10	10	46
onelarge_wh	15	3	l	apAGaadl	7	33	50	22	50	53	19	19	46
onelarge_wh	15	3	n	apAGaadn	7	25	25	10	10	45	0	0	46
onelarge_wh	15	4	h	apAGaaeh	7	44	46	33	46	53	2	2	52
onelarge_wh	15	4	l	apAGaael	7	30	37	21	37	57	8	8	54
onelarge_wh	15	4	n	apAGaaen	7	26	26	17	26	56	2	1	43
onelarge_wh	15	5	h	apAGaafh	7	40	45	32	45	59	7	7	39
onelarge_wh	15	5	l	apAGaafl	7	29	36	20	36	56	9	8	39
onelarge_wh	15	5	n	apAGaafn	7	26	26	15	26	53	1	1	41
onelarge_wh	15	6	h	apAGaagh	7	35	35	24	24	52	1	0	45
onelarge_wh	15	6	l	apAGaagl	7	28	38	16	38	51	10	10	43
onelarge_wh	15	6	n	apAGaagn	7	26	26	14	14	51	0	0	44
onelarge_wh	15	7	h	apAGaahh	7	37	44	24	44	48	8	7	47
onelarge_wh	15	7	l	apAGaahl	7	27	30	12	30	45	3	3	51
onelarge_wh	15	7	n	apAGaahn	7	24	27	9	27	45	4	4	43
onelarge_wh	15	8	h	apAGaaih	7	40	46	30	46	55	6	6	44
onelarge_wh	15	8	l	apAGaail	7	25	25	9	25	43	1	1	49
onelarge_wh	15	8	n	apAGaain	7	24	25	10	25	47	4	4	58
onelarge_wh	15	9	h	apAGaajh	7	35	37	23	37	50	2	2	48
onelarge_wh	15	9	l	apAGaajl	7	29	35	18	35	53	7	7	69
onelarge_wh	15	9	n	apAGaajn	7	25	25	12	12	48	1	0	63
onelarge_wh	15	10	h	apAGaakh	7	37	38	26	38	52	2	1	66
onelarge_wh	15	10	l	apAGaakl	7	29	35	17	35	51	7	7	56
onelarge_wh	15	10	n	apAGaakn	7	24	24	8	8	42	1	0	55
onelarge_wh	15	11	h	apAGaalh	7	31	33	19	33	50	4	4	47
onelarge_wh	15	11	l	apAGaall	7	29	31	14	31	45	3	3	49
onelarge_wh	15	11	n	apAGaaln	7	23	23	4	4	36	1	0	51
onelarge_wh	15	12	h	apAGaamh	7	36	40	26	40	55	5	5	40
onelarge_wh	15	12	l	apAGaaml	7	27	32	17	32	55	5	5	38
onelarge_wh	15	12	n	apAGaamn	7	25	25	10	10	45	0	0	39
onelarge_wh	15	13	h	apAGaanh	7	35	43	25	43	54	8	8	43
onelarge_wh	15	13	l	apAGaanl	7	25	25	11	11	45	1	0	47
onelarge_wh	15	13	n	apAGaann	7	25	25	12	12	48	1	0	46
onelarge_wh	15	14	h	apAGaaoh	7	37	45	23	45	47	11	11	48
onelarge_wh	15	14	l	apAGaaol	7	29	35	20	35	57	7	7	46
onelarge_wh	15	14	n	apAGaaon	7	25	25	12	12	48	1	0	50
onelarge_wh	15	15	h	apAGaaph	7	37	38	25	38	50	2	1	39
onelarge_wh	15	15	l	apAGaapl	7	25	26	9	26	42	2	1	38
onelarge_wh	15	15	n	apAGaapn	7	24	24	6	6	39	0	0	36
onelarge_wh	15	16	h	apAGaaqh	7	39	45	28	45	53	9	9	36
onelarge_wh	15	16	l	apAGaaql	7	30	37	19	37	53	8	8	35
onelarge_wh	15	16	n	apAGaaqn	7	25	27	12	27	49	3	3	33
onelarge_wh	15	17	h	apAGaarh	7	38	41	29	41	57	3	3	32
onelarge_wh	15	17	l	apAGaarl	7	28	28	17	17	52	0	0	31
onelarge_wh	15	17	n	apAGaarn	7	26	27	15	27	53	1	1	29
onelarge_wh	15	18	h	apAGaash	7	33	39	19	39	46	7	7	28
onelarge_wh	15	18	l	apAGaasl	7	33	42	20	42	49	9	9	27
onelarge_wh	15	18	n	apAGaasn	7	24	24	7	24	42	1	1	26
onelarge_wh	15	19	h	apAGaath	7	34	35	26	35	59	1	1	25
onelarge_wh	15	19	l	apAGaatl	7	27	34	17	34	55	7	7	34
onelarge_wh	15	19	n	apAGaatn	7	25	27	14	27	52	3	2	33
onelarge_wh	15	20	h	apAGaauh	7	41	44	32	44	57	4	4	32
onelarge_wh	15	20	l	apAGaaul	7	27	29	15	29	50	3	3	31
onelarge_wh	15	20	n	apAGaaun	7	25	27	13	27	50	3	2	30
onelarge_wh	15	21	h	apAGaavh	7	32	38	20	38	51	8	8	29
onelarge_wh	15	21	l	apAGaavl	7	28	36	16	36	50	10	10	27
onelarge_wh	15	21	n	apAGaavn	7	25	25	11	25	47	1	1	25
onelarge_wh	15	22	h	apAGaawh	7	32	33	18	33	47	2	2	25
onelarge_wh	15	22	l	apAGaawl	7	27	28	13	28	46	2	1	34
onelarge_wh	15	22	n	apAGaawn	7	24	25	9	25	44	2	1	33
onelarge_wh	15	23	h	apAGaaxh	7	38	39	25	39	49	1	1	32
onelarge_wh	15	23	l	apAGaaxl	7	31	37	21	37	55	6	6	31
onelarge_wh	15	23	n	apAGaaxn	7	25	27	13	27	50	3	2	30
onelarge_wh	15	24	h	apAGaayh	7	43	47	31	47	51	4	4	29
onelarge_wh	15	24	l	apAGaayl	7	31	40	17	40	46	10	10	28
onelarge_wh	15	24	n	apAGaayn	7	25	25	11	25	48	1	1	26
onelarge_wh	15	25	h	apAGaazh	7	34	35	24	35	54	2	2	25
onelarge_wh	15	25	l	apAGaazl	7	27	33	12	33	44	6	6	33
onelarge_wh	15	25	n	apAGaazn	7	25	25	11	25	48	1	1	32
onelarge_wh	15	26	h	apAGabah	7	37	42	24	42	49	5	5	31
onelarge_wh	15	26	l	apAGabal	7	26	30	14	30	51	6	6	30
onelarge_wh	15	26	n	apAGaban	7	25	25	13	25	50	2	1	29
onelarge_wh	15	27	h	apAGabbh	7	44	47	31	47	49	5	5	28
onelarge_wh	15	27	l	apAGabbl	7	30	31	17	31	46	2	1	27
onelarge_wh	15	27	n	apAGabbn	7	25	25	12	12	48	1	0	26
onelarge_wh	15	28	h	apAGabch	7	39	39	31	31	58	0	0	25
onelarge_wh	15	28	l	apAGabcl	7	29	34	17	34	50	6	5	34
onelarge_wh	15	28	n	apAGabcn	7	26	26	16	16	54	1	0	33
onelarge_wh	15	29	h	apAGabdh	7	44	46	28	46	43	4	4	31
onelarge_wh	15	29	l	apAGabdl	7	27	27	12	12	44	1	0	30
onelarge_wh	15	29	n	apAGabdn	7	24	24	9	24	44	2	1	29
onelarge_wh	15	30	h	apAGabeh	7	38	41	33	41	65	4	4	28
onelarge_wh	15	30	l	apAGabel	7	28	28	19	28	58	4	4	27
onelarge_wh	15	30	n	apAGaben	7	25	34	18	34	60	11	10	26
onelarge_wh	15	31	h	apAGabfh	7	34	39	19	39	45	5	5	24
onelarge_wh	15	31	l	apAGabfl	7	29	30	16	30	48	2	2	33
onelarge_wh	15	31	n	apAGabfn	7	24	25	10	25	46	3	2	33
onelarge_wh	15	32	h	apAGabgh	7	41	42	28	42	49	2	2	35
onelarge_wh	15	32	l	apAGabgl	7	26	29	10	29	43	3	3	32
onelarge_wh	15	32	n	apAGabgn	7	24	25	7	25	41	1	1	31
onelarge_wh	15	33	h	apAGabhh	7	33	43	26	43	61	11	11	30
onelarge_wh	15	33	l	apAGabhl	7	30	37	20	37	55	7	7	28
onelarge_wh	15	33	n	apAGabhn	7	26	26	14	14	51	0	0	27
onelarge_wh	15	34	h	apAGabih	7	40	41	28	41	52	3	3	26
onelarge_wh	15	34	l	apAGabil	7	31	32	18	32	48	2	2	34
onelarge_wh	15	34	n	apAGabin	7	24	24	7	24	41	1	1	33
