Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed
slfsg_wh	25	2	n	azAKaacn	25	24	24	18	18	56	0	0
slfsg_wh	25	3	h	azAKaadh	25	51	51	44	44	55	0	0
slfsg_wh	25	3	l	azAKaadl	25	45	45	40	40	58	0	0
slfsg_wh	25	3	n	azAKaadn	25	30	30	25	25	57	0	0
slfsg_wh	25	4	h	azAKaaeh	25	52	52	46	46	57	0	0
slfsg_wh	25	4	l	azAKaael	25	49	49	45	45	57	0	0
slfsg_wh	25	4	n	azAKaaen	25	22	22	16	16	58	0	0
slfsg_wh	25	5	h	azAKaafh	25	48	48	44	44	59	0	0
slfsg_wh	25	5	l	azAKaafl	25	47	47	41	41	56	0	0
slfsg_wh	25	5	n	azAKaafn	25	35	35	30	30	56	0	0
slfsg_wh	25	6	h	azAKaagh	25	49	49	43	43	56	0	0
slfsg_wh	25	6	l	azAKaagl	25	42	42	38	38	57	0	0
slfsg_wh	25	6	n	azAKaagn	25	24	24	17	17	55	0	0
slfsg_wh	25	7	h	azAKaahh	25	51	51	47	47	55	0	0
slfsg_wh	25	7	l	azAKaahl	25	46	46	41	41	57	0	0
slfsg_wh	25	7	n	azAKaahn	25	24	24	19	19	57	0	0
slfsg_wh	25	8	h	azAKaaih	25	50	50	45	45	56	0	0
slfsg_wh	25	8	l	azAKaail	25	36	36	31	31	55	0	0
slfsg_wh	25	8	n	azAKaain	25	23	23	19	19	55	0	0
slfsg_wh	25	9	h	azAKaajh	25	50	50	45	45	55	0	0
slfsg_wh	25	9	l	azAKaajl	25	40	40	35	35	58	0	0
slfsg_wh	25	9	n	azAKaajn	25	22	22	15	15	57	0	0
slfsg_wh	25	10	h	azAKaakh	25	51	51	46	46	58	0	0
slfsg_wh	25	10	l	azAKaakl	25	45	45	41	41	57	0	0
slfsg_wh	25	10	n	azAKaakn	25	25	25	18	18	57	0	0
allhalf	5	1	h	afABaabh	5	63	63	63	63	75	0	0
allhalf	5	1	l	afABaabl	5	66	66	66	66	75	0	0
allhalf	5	1	n	afABaabn	5	64	64	64	64	75	0	0
allhalf	5	2	h	afABaach	5	64	64	64	64	75	0	0
allhalf	5	2	l	afABaacl	5	63	63	63	63	75	0	0
allhalf	5	2	n	afABaacn	5	65	65	65	65	75	0	0
allhalf	5	3	h	afABaadh	5	64	64	64	64	75	0	0
allhalf	5	3	l	afABaadl	5	64	64	64	64	75	0	0
allhalf	5	3	n	afABaadn	5	64	64	64	64	75	0	0
allhalf	5	4	h	afABaaeh	5	62	62	62	62	75	0	0
allhalf	5	4	l	afABaael	5	64	64	64	64	75	0	0
allhalf	5	4	n	afABaaen	5	62	62	62	62	75	0	0
allhalf	5	5	h	afABaafh	5	62	62	62	62	75	0	0
allhalf	5	5	l	afABaafl	5	62	62	62	62	75	0	0
allhalf	5	5	n	afABaafn	5	63	63	63	63	75	0	0
allhalf	5	6	h	afABaagh	5	65	65	65	65	75	0	0
allhalf	5	6	l	afABaagl	5	65	65	65	65	75	0	0
allhalf	5	6	n	afABaagn	5	67	67	67	67	75	0	0
allhalf	5	7	h	afABaahh	5	62	62	62	62	75	0	0
allhalf	5	7	l	afABaahl	5	64	64	64	64	75	0	0
allhalf	5	7	n	afABaahn	5	66	66	66	66	75	0	0
allhalf	5	8	h	afABaaih	5	61	61	61	61	75	0	0
allhalf	5	8	l	afABaail	5	60	60	59	59	73	0	0
allhalf	5	8	n	afABaain	5	61	61	61	61	75	0	0
allhalf	5	9	h	afABaajh	5	57	57	53	53	67	0	0
allhalf	5	9	l	afABaajl	5	60	60	57	57	69	0	0
allhalf	5	9	n	afABaajn	5	64	64	64	64	75	0	0
allhalf	5	10	h	afABaakh	5	63	63	62	62	73	0	0
allhalf	5	10	l	afABaakl	5	64	64	64	64	75	0	0
allhalf	5	10	n	afABaakn	5	60	60	59	59	73	0	0
allpathalf	5	1	h	afACaabh	5	61	61	61	61	75	0	0
allpathalf	5	1	l	afACaabl	5	60	60	59	59	73	0	0
allpathalf	5	1	n	afACaabn	5	66	66	66	66	75	0	0
allpathalf	5	2	h	afACaach	5	61	61	61	61	75	0	0
allpathalf	5	2	l	afACaacl	5	62	62	62	62	75	0	0
allpathalf	5	2	n	afACaacn	5	63	63	63	63	75	0	0
allpathalf	5	3	h	afACaadh	5	64	64	64	64	75	0	0
allpathalf	5	3	l	afACaadl	5	65	65	65	65	75	0	0
allpathalf	5	3	n	afACaadn	5	62	62	62	62	75	0	0
allpathalf	5	4	h	afACaaeh	5	63	63	63	63	75	0	0
allpathalf	5	4	l	afACaael	5	66	66	66	66	75	0	0
allpathalf	5	4	n	afACaaen	5	63	63	63	63	75	0	0
allpathalf	5	5	h	afACaafh	5	60	60	60	60	75	0	0
allpathalf	5	5	l	afACaafl	5	62	62	62	62	75	0	0
allpathalf	5	5	n	afACaafn	5	65	65	65	65	75	0	0
allpathalf	5	6	h	afACaagh	5	63	63	63	63	75	0	0
allpathalf	5	6	l	afACaagl	5	66	66	66	66	75	0	0
allpathalf	5	6	n	afACaagn	5	67	67	67	67	75	0	0
allpathalf	5	7	h	afACaahh	5	64	64	64	64	75	0	0
allpathalf	5	7	l	afACaahl	5	63	63	63	63	75	0	0
allpathalf	5	7	n	afACaahn	5	63	63	63	63	75	0	0
allpathalf	5	8	h	afACaaih	5	62	62	62	62	75	0	0
allpathalf	5	8	l	afACaail	5	63	63	63	63	75	0	0
allpathalf	5	8	n	afACaain	5	60	60	58	58	71	0	0
allpathalf	5	9	h	afACaajh	5	62	62	62	62	75	0	0
allpathalf	5	9	l	afACaajl	5	63	63	62	62	73	0	0
allpathalf	5	9	n	afACaajn	5	63	63	63	63	75	0	0
allpathalf	5	10	h	afACaakh	5	62	62	62	62	75	0	0
allpathalf	5	10	l	afACaakl	5	62	62	61	61	73	0	0
allpathalf	5	10	n	afACaakn	5	63	63	63	63	75	0	0
nosibs	5	1	h	afAEaabh	5	62	62	62	62	75	0	0
nosibs	5	1	l	afAEaabl	5	64	64	64	64	75	0	0
nosibs	5	1	n	afAEaabn	5	64	64	64	64	75	0	0
nosibs	5	2	h	afAEaach	5	63	63	63	63	75	0	0
nosibs	5	2	l	afAEaacl	5	64	64	64	64	75	0	0
nosibs	5	2	n	afAEaacn	5	64	64	64	64	75	0	0
nosibs	5	3	h	afAEaadh	5	63	63	63	63	75	0	0
nosibs	5	3	l	afAEaadl	5	63	63	63	63	75	0	0
nosibs	5	3	n	afAEaadn	5	60	60	60	60	75	0	0
nosibs	5	4	h	afAEaaeh	5	62	62	62	62	75	0	0
nosibs	5	4	l	afAEaael	5	63	63	62	62	73	0	0
nosibs	5	4	n	afAEaaen	5	60	60	60	60	75	0	0
nosibs	5	5	h	afAEaafh	5	64	64	64	64	75	0	0
nosibs	5	5	l	afAEaafl	5	61	61	61	61	75	0	0
nosibs	5	5	n	afAEaafn	5	63	63	63	63	75	0	0
nosibs	5	6	h	afAEaagh	5	60	60	60	60	75	0	0
nosibs	5	6	l	afAEaagl	5	64	64	64	64	75	0	0
nosibs	5	6	n	afAEaagn	5	62	62	62	62	75	0	0
nosibs	5	7	h	afAEaahh	5	59	59	56	56	69	0	0
nosibs	5	7	l	afAEaahl	5	63	63	63	63	75	0	0
nosibs	5	7	n	afAEaahn	5	61	61	60	60	73	0	0
nosibs	5	8	h	afAEaaih	5	61	61	61	61	75	0	0
nosibs	5	8	l	afAEaail	5	60	60	57	57	69	0	0
nosibs	5	8	n	afAEaain	5	60	60	59	59	73	0	0
nosibs	5	9	h	afAEaajh	5	63	63	63	63	75	0	0
nosibs	5	9	l	afAEaajl	5	64	64	64	64	75	0	0
nosibs	5	9	n	afAEaajn	5	57	57	54	54	69	0	0
nosibs	5	10	h	afAEaakh	5	63	63	63	63	75	0	0
nosibs	5	10	l	afAEaakl	5	63	63	63	63	75	0	0
nosibs	5	10	n	afAEaakn	5	61	61	61	61	75	0	0
onelarge_noh	5	1	h	afAFaabh	5	46	46	46	46	75	0	0
onelarge_noh	5	1	l	afAFaabl	5	39	39	39	39	75	0	0
onelarge_noh	5	1	n	afAFaabn	5	36	36	36	36	75	0	0
onelarge_noh	5	2	h	afAFaach	5	53	53	52	52	73	0	0
onelarge_noh	5	2	l	afAFaacl	5	53	53	53	53	75	0	0
onelarge_noh	5	2	n	afAFaacn	5	56	56	56	56	75	0	0
onelarge_noh	5	3	h	afAFaadh	5	58	58	58	58	75	0	0
onelarge_noh	5	3	l	afAFaadl	5	43	43	43	43	75	0	0
onelarge_noh	5	3	n	afAFaadn	5	48	48	48	48	75	0	0
onelarge_noh	5	4	h	afAFaaeh	5	53	53	53	53	75	0	0
onelarge_noh	5	4	l	afAFaael	5	43	43	43	43	75	0	0
onelarge_noh	5	4	n	afAFaaen	5	45	45	44	44	73	0	0
onelarge_noh	5	5	h	afAFaafh	5	54	54	54	54	75	0	0
onelarge_noh	5	5	l	afAFaafl	5	54	54	54	54	75	0	0
onelarge_noh	5	5	n	afAFaafn	5	50	50	50	50	75	0	0
onelarge_noh	5	6	h	afAFaagh	5	58	58	58	58	75	0	0
onelarge_noh	5	6	l	afAFaagl	5	58	58	58	58	75	0	0
onelarge_noh	5	6	n	afAFaagn	5	59	59	59	59	75	0	0
onelarge_noh	5	7	h	afAFaahh	5	44	44	44	44	75	0	0
onelarge_noh	5	7	l	afAFaahl	5	51	51	51	51	75	0	0
onelarge_noh	5	7	n	afAFaahn	5	44	44	44	44	75	0	0
onelarge_noh	5	8	h	afAFaaih	5	53	53	53	53	75	0	0
onelarge_noh	5	8	l	afAFaail	5	49	49	49	49	75	0	0
onelarge_noh	5	8	n	afAFaain	5	38	38	38	38	75	0	0
onelarge_noh	5	9	h	afAFaajh	5	49	49	49	49	75	0	0
onelarge_noh	5	9	l	afAFaajl	5	55	55	53	53	71	0	0
onelarge_noh	5	9	n	afAFaajn	5	47	47	47	47	75	0	0
onelarge_noh	5	10	h	afAFaakh	5	47	47	47	47	75	0	0
onelarge_noh	5	10	l	afAFaakl	5	58	58	58	58	75	0	0
onelarge_noh	5	10	n	afAFaakn	5	54	54	53	53	73	0	0
onelarge_wh	5	1	h	afAGaabh	5	54	54	54	54	75	0	0
onelarge_wh	5	1	l	afAGaabl	5	42	42	42	42	75	0	0
onelarge_wh	5	1	n	afAGaabn	5	40	40	40	40	75	0	0
onelarge_wh	5	2	h	afAGaach	5	46	46	46	46	75	0	0
onelarge_wh	5	2	l	afAGaacl	5	41	41	41	41	75	0	0
onelarge_wh	5	2	n	afAGaacn	5	42	42	42	42	75	0	0
onelarge_wh	5	3	h	afAGaadh	5	57	57	57	57	75	0	0
onelarge_wh	5	3	l	afAGaadl	5	58	58	58	58	75	0	0
onelarge_wh	5	3	n	afAGaadn	5	57	57	57	57	75	0	0
onelarge_wh	5	4	h	afAGaaeh	5	57	57	57	57	75	0	0
onelarge_wh	5	4	l	afAGaael	5	54	54	54	54	75	0	0
onelarge_wh	5	4	n	afAGaaen	5	47	47	47	47	75	0	0
onelarge_wh	5	5	h	afAGaafh	5	46	46	46	46	75	0	0
onelarge_wh	5	5	l	afAGaafl	5	44	44	44	44	75	0	0
onelarge_wh	5	5	n	afAGaafn	5	43	43	43	43	75	0	0
onelarge_wh	5	6	h	afAGaagh	5	50	50	50	50	75	0	0
onelarge_wh	5	6	l	afAGaagl	5	50	50	50	50	75	0	0
onelarge_wh	5	6	n	afAGaagn	5	45	45	45	45	75	0	0
onelarge_wh	5	7	h	afAGaahh	5	62	62	62	62	75	0	0
onelarge_wh	5	7	l	afAGaahl	5	58	58	58	58	75	0	0
onelarge_wh	5	7	n	afAGaahn	5	59	59	59	59	75	0	0
onelarge_wh	5	8	h	afAGaaih	5	52	52	52	52	75	0	0
onelarge_wh	5	8	l	afAGaail	5	50	50	50	50	75	0	0
onelarge_wh	5	8	n	afAGaain	5	49	49	49	49	75	0	0
onelarge_wh	5	9	h	afAGaajh	5	49	49	49	49	75	0	0
onelarge_wh	5	9	l	afAGaajl	5	43	43	43	43	75	0	0
onelarge_wh	5	9	n	afAGaajn	5	43	43	43	43	75	0	0
onelarge_wh	5	10	h	afAGaakh	5	42	42	42	42	75	0	0
onelarge_wh	5	10	l	afAGaakl	5	43	43	43	43	75	0	0
onelarge_wh	5	10	n	afAGaakn	5	40	40	40	40	75	0	0
sfs_noh	5	1	h	afAHaabh	5	51	51	51	51	75	0	0
sfs_noh	5	1	l	afAHaabl	5	54	54	54	54	75	0	0
sfs_noh	5	1	n	afAHaabn	5	53	53	53	53	75	0	0
sfs_noh	5	2	h	afAHaach	5	53	53	53	53	75	0	0
sfs_noh	5	2	l	afAHaacl	5	50	50	50	50	75	0	0
sfs_noh	5	2	n	afAHaacn	5	54	54	54	54	75	0	0
sfs_noh	5	3	h	afAHaadh	5	51	51	51	51	75	0	0
sfs_noh	5	3	l	afAHaadl	5	55	55	55	55	75	0	0
sfs_noh	5	3	n	afAHaadn	5	49	49	49	49	75	0	0
sfs_noh	5	4	h	afAHaaeh	5	55	55	54	54	74	0	0
sfs_noh	5	4	l	afAHaael	5	56	56	56	56	75	0	0
sfs_noh	5	4	n	afAHaaen	5	53	53	53	53	75	0	0
sfs_noh	5	5	h	afAHaafh	5	53	53	53	53	75	0	0
sfs_noh	5	5	l	afAHaafl	5	51	51	51	51	75	0	0
sfs_noh	5	5	n	afAHaafn	5	54	54	54	54	75	0	0
sfs_noh	5	6	h	afAHaagh	5	51	51	51	51	75	0	0
sfs_noh	5	6	l	afAHaagl	5	53	53	52	52	74	0	0
sfs_noh	5	6	n	afAHaagn	5	50	50	50	50	75	0	0
sfs_noh	5	7	h	afAHaahh	5	54	54	54	54	75	0	0
sfs_noh	5	7	l	afAHaahl	5	54	54	54	54	75	0	0
sfs_noh	5	7	n	afAHaahn	5	55	55	54	54	73	0	0
sfs_noh	5	8	h	afAHaaih	5	54	54	54	54	75	0	0
sfs_noh	5	8	l	afAHaail	5	56	56	56	56	75	0	0
sfs_noh	5	8	n	afAHaain	5	54	54	54	54	75	0	0
sfs_noh	5	9	h	afAHaajh	5	46	46	45	45	74	0	0
sfs_noh	5	9	l	afAHaajl	5	50	50	50	50	75	0	0
sfs_noh	5	9	n	afAHaajn	5	52	52	52	52	75	0	0
sfs_noh	5	10	h	afAHaakh	5	58	58	58	58	75	0	0
sfs_noh	5	10	l	afAHaakl	5	59	59	59	59	75	0	0
sfs_noh	5	10	n	afAHaakn	5	54	54	54	54	75	0	0
sfs_wh	5	1	h	afAIaabh	5	53	53	53	53	75	0	0
sfs_wh	5	1	l	afAIaabl	5	55	55	54	54	74	0	0
sfs_wh	5	1	n	afAIaabn	5	51	51	50	50	72	0	0
sfs_wh	5	2	h	afAIaach	5	54	54	52	52	71	0	0
sfs_wh	5	2	l	afAIaacl	5	59	59	59	59	75	0	0
sfs_wh	5	2	n	afAIaacn	5	58	58	58	58	75	0	0
sfs_wh	5	3	h	afAIaadh	5	55	55	55	55	75	0	0
sfs_wh	5	3	l	afAIaadl	5	53	53	53	53	75	0	0
sfs_wh	5	3	n	afAIaadn	5	54	54	54	54	75	0	0
sfs_wh	5	4	h	afAIaaeh	5	53	53	53	53	75	0	0
sfs_wh	5	4	l	afAIaael	5	51	51	51	51	75	0	0
sfs_wh	5	4	n	afAIaaen	5	55	55	55	55	75	0	0
sfs_wh	5	5	h	afAIaafh	5	48	48	45	45	69	0	0
sfs_wh	5	5	l	afAIaafl	5	49	49	49	49	75	0	0
sfs_wh	5	5	n	afAIaafn	5	55	55	55	55	75	0	0
sfs_wh	5	6	h	afAIaagh	5	52	52	52	52	75	0	0
sfs_wh	5	6	l	afAIaagl	5	53	53	53	53	75	0	0
sfs_wh	5	6	n	afAIaagn	5	54	54	54	54	75	0	0
sfs_wh	5	7	h	afAIaahh	5	50	50	49	49	73	0	0
sfs_wh	5	7	l	afAIaahl	5	53	53	53	53	75	0	0
sfs_wh	5	7	n	afAIaahn	5	54	54	54	54	75	0	0
sfs_wh	5	8	h	afAIaaih	5	55	55	55	55	75	0	0
sfs_wh	5	8	l	afAIaail	5	50	50	50	50	75	0	0
sfs_wh	5	8	n	afAIaain	5	56	56	56	56	75	0	0
sfs_wh	5	9	h	afAIaajh	5	48	48	48	48	75	0	0
sfs_wh	5	9	l	afAIaajl	5	52	52	52	52	75	0	0
sfs_wh	5	9	n	afAIaajn	5	48	48	48	48	75	0	0
sfs_wh	5	10	h	afAIaakh	5	49	49	49	49	75	0	0
sfs_wh	5	10	l	afAIaakl	5	52	52	52	52	75	0	0
sfs_wh	5	10	n	afAIaakn	5	54	54	54	54	75	0	0
slfsg_noh	5	1	h	afAJaabh	5	48	48	48	48	75	0	0
slfsg_noh	5	1	l	afAJaabl	5	36	36	36	36	75	0	0
slfsg_noh	5	1	n	afAJaabn	5	43	43	43	43	75	0	0
slfsg_noh	5	2	h	afAJaach	5	50	50	50	50	75	0	0
slfsg_noh	5	2	l	afAJaacl	5	48	48	48	48	75	0	0
slfsg_noh	5	2	n	afAJaacn	5	36	36	36	36	74	0	0
slfsg_noh	5	3	h	afAJaadh	5	33	33	33	33	74	0	0
slfsg_noh	5	3	l	afAJaadl	5	41	41	41	41	74	0	0
slfsg_noh	5	3	n	afAJaadn	5	38	38	38	38	75	0	0
slfsg_noh	5	4	h	afAJaaeh	5	42	42	42	42	75	0	0
slfsg_noh	5	4	l	afAJaael	5	38	38	38	38	75	0	0
slfsg_noh	5	4	n	afAJaaen	5	33	33	33	33	75	0	0
slfsg_noh	5	5	h	afAJaafh	5	44	44	44	44	75	0	0
slfsg_noh	5	5	l	afAJaafl	5	39	39	39	39	75	0	0
slfsg_noh	5	5	n	afAJaafn	5	39	39	39	39	75	0	0
slfsg_noh	5	6	h	afAJaagh	5	45	45	45	45	75	0	0
slfsg_noh	5	6	l	afAJaagl	5	38	38	38	38	75	0	0
slfsg_noh	5	6	n	afAJaagn	5	41	41	41	41	75	0	0
slfsg_noh	5	7	h	afAJaahh	5	48	48	48	48	75	0	0
slfsg_noh	5	7	l	afAJaahl	5	37	37	37	37	75	0	0
slfsg_noh	5	7	n	afAJaahn	5	32	32	32	32	75	0	0
slfsg_noh	5	8	h	afAJaaih	5	38	38	38	38	75	0	0
slfsg_noh	5	8	l	afAJaail	5	40	40	40	40	75	0	0
slfsg_noh	5	8	n	afAJaain	5	38	38	38	38	75	0	0
slfsg_noh	5	9	h	afAJaajh	5	50	50	50	50	75	0	0
slfsg_noh	5	9	l	afAJaajl	5	46	46	46	46	75	0	0
slfsg_noh	5	9	n	afAJaajn	5	33	33	33	33	75	0	0
slfsg_noh	5	10	h	afAJaakh	5	50	50	50	50	75	0	0
slfsg_noh	5	10	l	afAJaakl	5	36	36	36	36	75	0	0
slfsg_noh	5	10	n	afAJaakn	5	47	47	47	47	75	0	0
slfsg_wh	5	1	h	afAKaabh	5	47	47	47	47	75	0	0
slfsg_wh	5	1	l	afAKaabl	5	42	42	42	42	75	0	0
slfsg_wh	5	1	n	afAKaabn	5	37	37	37	37	75	0	0
slfsg_wh	5	2	h	afAKaach	5	45	45	45	45	75	0	0
slfsg_wh	5	2	l	afAKaacl	5	37	37	37	37	75	0	0
slfsg_wh	5	2	n	afAKaacn	5	41	41	41	41	75	0	0
slfsg_wh	5	3	h	afAKaadh	5	44	44	43	43	73	0	0
slfsg_wh	5	3	l	afAKaadl	5	47	47	46	46	73	0	0
slfsg_wh	5	3	n	afAKaadn	5	52	52	52	52	75	0	0
slfsg_wh	5	4	h	afAKaaeh	5	43	43	43	43	75	0	0
slfsg_wh	5	4	l	afAKaael	5	43	43	43	43	75	0	0
slfsg_wh	5	4	n	afAKaaen	5	39	39	39	39	75	0	0
slfsg_wh	5	5	h	afAKaafh	5	49	49	48	48	73	0	0
slfsg_wh	5	5	l	afAKaafl	5	45	45	45	45	75	0	0
slfsg_wh	5	5	n	afAKaafn	5	45	45	45	45	75	0	0
slfsg_wh	5	6	h	afAKaagh	5	48	48	48	48	75	0	0
slfsg_wh	5	6	l	afAKaagl	5	42	42	42	42	75	0	0
slfsg_wh	5	6	n	afAKaagn	5	34	34	34	34	75	0	0
slfsg_wh	5	7	h	afAKaahh	5	47	47	47	47	75	0	0
slfsg_wh	5	7	l	afAKaahl	5	47	47	47	47	75	0	0
slfsg_wh	5	7	n	afAKaahn	5	41	41	41	41	75	0	0
slfsg_wh	5	8	h	afAKaaih	5	47	47	47	47	75	0	0
slfsg_wh	5	8	l	afAKaail	5	48	48	48	48	75	0	0
slfsg_wh	5	8	n	afAKaain	5	53	53	53	53	75	0	0
slfsg_wh	5	9	h	afAKaajh	5	53	53	53	53	75	0	0
slfsg_wh	5	9	l	afAKaajl	5	45	45	45	45	75	0	0
slfsg_wh	5	9	n	afAKaajn	5	46	46	46	46	75	0	0
slfsg_wh	5	10	h	afAKaakh	5	34	34	34	34	75	0	0
slfsg_wh	5	10	l	afAKaakl	5	30	30	30	30	75	0	0
slfsg_wh	5	10	n	afAKaakn	5	31	31	31	31	75	0	0
allhalf	10	1	h	akABaabh	5	45	45	25	25	35	0	0
allhalf	10	1	l	akABaabl	5	45	45	25	25	35	0	0
allhalf	10	1	n	akABaabn	5	45	45	25	25	35	0	0
allhalf	10	2	h	akABaach	5	46	46	27	27	37	0	0
allhalf	10	2	l	akABaacl	5	44	44	21	21	29	0	0
allhalf	10	2	n	akABaacn	5	44	44	20	20	27	0	0
allhalf	10	3	h	akABaadh	5	43	43	18	18	25	0	0
allhalf	10	3	l	akABaadl	5	46	46	26	26	35	0	0
allhalf	10	3	n	akABaadn	5	46	46	26	26	35	0	0
allhalf	10	4	h	akABaaeh	5	44	44	20	20	27	0	0
allhalf	10	4	l	akABaael	5	47	47	31	31	43	0	0
allhalf	10	4	n	akABaaen	5	47	47	32	32	45	0	0
allhalf	10	5	h	akABaafh	5	45	45	25	25	35	0	0
allhalf	10	5	l	akABaafl	5	48	48	32	32	43	0	0
allhalf	10	5	n	akABaafn	5	50	50	37	37	49	0	0
allhalf	10	6	h	akABaagh	5	45	45	24	24	33	0	0
allhalf	10	6	l	akABaagl	5	47	47	32	32	45	0	0
allhalf	10	6	n	akABaagn	5	47	47	29	29	39	0	0
allhalf	10	7	h	akABaahh	5	47	47	28	28	37	0	0
allhalf	10	7	l	akABaahl	5	46	46	26	26	35	0	0
allhalf	10	7	n	akABaahn	5	46	46	26	26	35	0	0
allhalf	10	8	h	akABaaih	5	44	44	22	22	31	0	0
allhalf	10	8	l	akABaail	5	48	48	32	32	43	0	0
allhalf	10	8	n	akABaain	5	47	47	29	29	39	0	0
allhalf	10	9	h	akABaajh	5	45	45	23	23	31	0	0
allhalf	10	9	l	akABaajl	5	42	42	15	15	21	0	0
allhalf	10	9	n	akABaajn	5	45	45	24	24	33	0	0
allhalf	10	10	h	akABaakh	5	44	44	20	20	27	0	0
allhalf	10	10	l	akABaakl	5	46	46	25	25	33	0	0
allhalf	10	10	n	akABaakn	5	46	46	27	27	37	0	0
allpathalf	10	1	h	akACaabh	5	40	40	9	9	13	0	0
allpathalf	10	1	l	akACaabl	5	45	45	23	23	31	0	0
allpathalf	10	1	n	akACaabn	5	45	45	23	23	31	0	0
allpathalf	10	2	h	akACaach	5	42	42	14	14	19	0	0
allpathalf	10	2	l	akACaacl	5	45	45	23	23	31	0	0
allpathalf	10	2	n	akACaacn	5	45	45	24	24	33	0	0
allpathalf	10	3	h	akACaadh	5	44	44	19	19	25	0	0
allpathalf	10	3	l	akACaadl	5	44	44	20	20	27	0	0
allpathalf	10	3	n	akACaadn	5	43	43	17	17	23	0	0
allpathalf	10	4	h	akACaaeh	5	43	43	17	17	23	0	0
allpathalf	10	4	l	akACaael	5	44	44	20	20	27	0	0
allpathalf	10	4	n	akACaaen	5	44	44	20	20	27	0	0
allpathalf	10	5	h	akACaafh	5	40	40	8	8	11	0	0
allpathalf	10	5	l	akACaafl	5	42	42	14	14	19	0	0
allpathalf	10	5	n	akACaafn	5	44	44	20	20	27	0	0
allpathalf	10	6	h	akACaagh	5	42	42	14	14	19	0	0
allpathalf	10	6	l	akACaagl	5	43	43	17	17	23	0	0
allpathalf	10	6	n	akACaagn	5	44	44	20	20	27	0	0
allpathalf	10	7	h	akACaahh	5	43	43	16	16	21	0	0
allpathalf	10	7	l	akACaahl	5	43	43	17	17	23	0	0
allpathalf	10	7	n	akACaahn	5	44	44	21	21	29	0	0
allpathalf	10	8	h	akACaaih	5	40	40	8	8	11	0	0
allpathalf	10	8	l	akACaail	5	44	44	20	20	27	0	0
allpathalf	10	8	n	akACaain	5	45	45	24	24	33	0	0
allpathalf	10	9	h	akACaajh	5	40	40	8	8	11	0	0
allpathalf	10	9	l	akACaajl	5	40	40	9	9	13	0	0
allpathalf	10	9	n	akACaajn	5	41	41	12	12	17	0	0
allpathalf	10	10	h	akACaakh	5	43	43	17	17	23	0	0
allpathalf	10	10	l	akACaakl	5	45	45	25	25	35	0	0
allpathalf	10	10	n	akACaakn	5	45	45	23	23	31	0	0
nosibs	10	1	h	akAEaabh	5	41	41	12	12	17	0	0
nosibs	10	1	l	akAEaabl	5	45	45	23	23	31	0	0
nosibs	10	1	n	akAEaabn	5	45	45	23	23	31	0	0
nosibs	10	2	h	akAEaach	5	42	42	14	14	19	0	0
nosibs	10	2	l	akAEaacl	5	42	42	14	14	19	0	0
nosibs	10	2	n	akAEaacn	5	42	42	13	13	17	0	0
nosibs	10	3	h	akAEaadh	5	40	40	7	7	9	0	0
nosibs	10	3	l	akAEaadl	5	44	44	20	20	27	0	0
nosibs	10	3	n	akAEaadn	5	43	43	18	18	25	0	0
nosibs	10	4	h	akAEaaeh	5	41	41	11	11	15	0	0
nosibs	10	4	l	akAEaael	5	41	41	11	11	15	0	0
nosibs	10	4	n	akAEaaen	5	42	42	15	15	21	0	0
nosibs	10	5	h	akAEaafh	5	41	41	12	12	17	0	0
nosibs	10	5	l	akAEaafl	5	42	42	15	15	21	0	0
nosibs	10	5	n	akAEaafn	5	42	42	15	15	21	0	0
nosibs	10	6	h	akAEaagh	5	40	40	9	9	13	0	0
nosibs	10	6	l	akAEaagl	5	39	39	6	6	9	0	0
nosibs	10	6	n	akAEaagn	5	39	39	6	6	9	0	0
nosibs	10	7	h	akAEaahh	5	40	40	9	9	13	0	0
nosibs	10	7	l	akAEaahl	5	44	44	20	20	27	0	0
nosibs	10	7	n	akAEaahn	5	42	42	15	15	21	0	0
nosibs	10	8	h	akAEaaih	5	39	39	5	5	7	0	0
nosibs	10	8	l	akAEaail	5	42	42	15	15	21	0	0
nosibs	10	8	n	akAEaain	5	42	42	15	15	21	0	0
nosibs	10	9	h	akAEaajh	5	41	41	11	11	15	0	0
nosibs	10	9	l	akAEaajl	5	43	43	17	17	23	0	0
nosibs	10	9	n	akAEaajn	5	43	43	17	17	23	0	0
nosibs	10	10	h	akAEaakh	5	41	41	12	12	17	0	0
nosibs	10	10	l	akAEaakl	5	43	43	19	19	27	0	0
nosibs	10	10	n	akAEaakn	5	42	42	16	16	23	0	0
onelarge_noh	10	1	h	akAFaabh	5	39	39	27	27	46	0	0
onelarge_noh	10	1	l	akAFaabl	5	47	47	36	36	52	0	0
onelarge_noh	10	1	n	akAFaabn	5	32	32	14	14	38	0	0
onelarge_noh	10	2	h	akAFaach	5	41	41	30	30	46	0	0
onelarge_noh	10	2	l	akAFaacl	5	29	29	11	11	37	0	0
onelarge_noh	10	2	n	akAFaacn	5	27	27	9	9	39	0	0
onelarge_noh	10	3	h	akAFaadh	5	30	30	13	13	35	0	0
onelarge_noh	10	3	l	akAFaadl	5	24	24	4	4	35	0	0
onelarge_noh	10	3	n	akAFaadn	5	24	24	4	4	35	0	0
