Scenario	NumAlleles	Number	GenoError	Code	NumLoc	gtyp.err.assumption	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Minutes
nosibs	25	2	n	azAEaacn	5	d.07m.03	12	12	2	2	3	0	0	6.86667
nosibs	25	3	h	azAEaadh	5	d.07m.03	14	14	2	2	3	0	0	6.30000
nosibs	25	3	l	azAEaadl	5	d.07m.03	13	13	2	2	3	0	0	6.63333
nosibs	25	3	n	azAEaadn	5	d.07m.03	13	13	2	2	3	0	0	6.55000
nosibs	25	4	h	azAEaaeh	5	d.07m.03	14	14	2	2	3	0	0	6.78333
nosibs	25	4	l	azAEaael	5	d.07m.03	13	13	4	4	6	0	0	6.68333
nosibs	25	4	n	azAEaaen	5	d.07m.03	14	14	2	2	3	0	0	6.93333
nosibs	25	5	h	azAEaafh	5	d.07m.03	12	12	NA	NA	0	0	0	7.23333
nosibs	25	5	l	azAEaafl	5	d.07m.03	10	10	2	2	3	0	0	6.43333
nosibs	25	5	n	azAEaafn	5	d.07m.03	9	9	2	2	3	0	0	6.28333
onelarge_noh	25	1	h	azAFaabh	5	d.07m.03	9	9	2	2	30	0	0	5.78333
onelarge_noh	25	1	l	azAFaabl	5	d.07m.03	8	8	0	0	30	0	0	5.86667
onelarge_noh	25	1	n	azAFaabn	5	d.07m.03	9	9	2	2	33	0	0	5.08333
onelarge_noh	25	2	h	azAFaach	5	d.07m.03	25	25	18	18	36	0	0	6.06667
onelarge_noh	25	2	l	azAFaacl	5	d.07m.03	10	10	2	2	33	0	0	5.13333
onelarge_noh	25	2	n	azAFaacn	5	d.07m.03	9	9	2	2	33	0	0	5.41667
onelarge_noh	25	3	h	azAFaadh	5	d.07m.03	9	9	1	1	30	0	0	5.73333
onelarge_noh	25	3	l	azAFaadl	5	d.07m.03	7	7	0	0	30	0	0	5.75000
onelarge_noh	25	3	n	azAFaadn	5	d.07m.03	7	7	0	0	30	0	0	5.40000
onelarge_noh	25	4	h	azAFaaeh	5	d.07m.03	10	10	0	0	30	0	0	6.81667
onelarge_noh	25	4	l	azAFaael	5	d.07m.03	8	8	0	0	30	0	0	6.45000
onelarge_noh	25	4	n	azAFaaen	5	d.07m.03	10	10	0	0	30	0	0	5.75000
onelarge_noh	25	5	h	azAFaafh	5	d.07m.03	10	10	0	0	30	0	0	5.50000
onelarge_noh	25	5	l	azAFaafl	5	d.07m.03	6	6	0	0	30	0	0	5.63333
onelarge_noh	25	5	n	azAFaafn	5	d.07m.03	6	6	0	0	30	0	0	5.66667
onelarge_wh	25	1	h	azAGaabh	5	d.07m.03	35	35	23	23	36	0	0	6.53333
onelarge_wh	25	1	l	azAGaabl	5	d.07m.03	33	33	27	27	46	0	0	7.40000
onelarge_wh	25	1	n	azAGaabn	5	d.07m.03	29	29	18	18	39	0	0	6.43333
onelarge_wh	25	2	h	azAGaach	5	d.07m.03	31	31	22	22	43	0	0	7.58333
onelarge_wh	25	2	l	azAGaacl	5	d.07m.03	33	33	20	20	39	0	0	7.06667
onelarge_wh	25	2	n	azAGaacn	5	d.07m.03	30	30	17	17	39	0	0	6.60000
onelarge_wh	25	3	h	azAGaadh	5	d.07m.03	33	33	20	20	33	0	0	6.55000
onelarge_wh	25	3	l	azAGaadl	5	d.07m.03	36	36	19	19	34	0	0	7.16667
onelarge_wh	25	3	n	azAGaadn	5	d.07m.03	19	19	7	7	40	0	0	7.30000
onelarge_wh	25	4	h	azAGaaeh	5	d.07m.03	32	32	22	22	39	0	0	6.81667
onelarge_wh	25	4	l	azAGaael	5	d.07m.03	33	33	17	17	36	0	0	7.08333
onelarge_wh	25	4	n	azAGaaen	5	d.07m.03	30	30	19	19	39	0	0	6.58333
onelarge_wh	25	5	h	azAGaafh	5	d.07m.03	26	26	18	18	36	0	0	7.46667
onelarge_wh	25	5	l	azAGaafl	5	d.07m.03	30	30	24	24	45	0	0	6.50000
onelarge_wh	25	5	n	azAGaafn	5	d.07m.03	20	20	12	12	48	0	0	9.70000
sfs_noh	25	1	h	azAHaabh	5	d.07m.03	3	3	1	1	42	0	0	6.23333
sfs_noh	25	1	l	azAHaabl	5	d.07m.03	5	5	1	1	42	0	0	6.68333
sfs_noh	25	1	n	azAHaabn	5	d.07m.03	5	5	1	1	42	0	0	6.55000
sfs_noh	25	2	h	azAHaach	5	d.07m.03	7	7	3	3	48	0	0	7.43333
sfs_noh	25	2	l	azAHaacl	5	d.07m.03	4	4	0	0	42	0	0	7.11667
sfs_noh	25	2	n	azAHaacn	5	d.07m.03	3	3	0	0	42	0	0	7.18333
sfs_noh	25	3	h	azAHaadh	5	d.07m.03	4	4	3	3	43	0	0	5.93333
sfs_noh	25	3	l	azAHaadl	5	d.07m.03	3	3	2	2	43	0	0	6.45000
sfs_noh	25	3	n	azAHaadn	5	d.07m.03	4	4	3	3	46	0	0	6.53333
sfs_noh	25	4	h	azAHaaeh	5	d.07m.03	12	12	5	5	42	0	0	8.06667
sfs_noh	25	4	l	azAHaael	5	d.07m.03	5	5	1	1	42	0	0	6.61667
sfs_noh	25	4	n	azAHaaen	5	d.07m.03	7	7	1	1	42	0	0	6.81667
sfs_noh	25	5	h	azAHaafh	5	d.07m.03	9	9	6	6	45	0	0	7.40000
sfs_noh	25	5	l	azAHaafl	5	d.07m.03	4	4	0	0	42	0	0	6.88333
sfs_noh	25	5	n	azAHaafn	5	d.07m.03	5	5	0	0	42	0	0	6.95000
sfs_wh	25	1	h	azAIaabh	5	d.07m.03	6	6	2	2	42	0	0	5.33333
sfs_wh	25	1	l	azAIaabl	5	d.07m.03	2	2	1	1	42	0	0	5.10000
sfs_wh	25	1	n	azAIaabn	5	d.07m.03	3	3	1	1	42	0	0	5.25000
sfs_wh	25	2	h	azAIaach	5	d.07m.03	5	5	0	0	42	0	0	6.51667
sfs_wh	25	2	l	azAIaacl	5	d.07m.03	5	5	0	0	42	0	0	5.88333
sfs_wh	25	2	n	azAIaacn	5	d.07m.03	5	5	0	0	42	0	0	5.65000
sfs_wh	25	3	h	azAIaadh	5	d.07m.03	4	4	1	1	45	0	0	6.05000
sfs_wh	25	3	l	azAIaadl	5	d.07m.03	3	3	1	1	45	0	0	6.08333
sfs_wh	25	3	n	azAIaadn	5	d.07m.03	3	3	1	1	45	0	0	5.66667
sfs_wh	25	4	h	azAIaaeh	5	d.07m.03	4	4	3	3	46	0	0	7.23333
sfs_wh	25	4	l	azAIaael	5	d.07m.03	4	4	3	3	47	0	0	6.20000
sfs_wh	25	4	n	azAIaaen	5	d.07m.03	4	4	3	3	47	0	0	6.61667
sfs_wh	25	5	h	azAIaafh	5	d.07m.03	5	5	3	3	45	0	0	5.80000
sfs_wh	25	5	l	azAIaafl	5	d.07m.03	3	3	1	1	42	0	0	5.45000
sfs_wh	25	5	n	azAIaafn	5	d.07m.03	3	3	1	1	42	0	0	5.38333
slfsg_noh	25	1	h	azAJaabh	5	d.07m.03	2	2	1	1	58	0	0	4.50000
slfsg_noh	25	1	l	azAJaabl	5	d.07m.03	0	0	0	0	55	0	0	4.01667
slfsg_noh	25	1	n	azAJaabn	5	d.07m.03	1	1	0	0	55	0	0	4.33333
slfsg_noh	25	2	h	azAJaach	5	d.07m.03	4	4	2	2	55	0	0	3.96667
slfsg_noh	25	2	l	azAJaacl	5	d.07m.03	0	0	0	0	55	0	0	3.78333
slfsg_noh	25	2	n	azAJaacn	5	d.07m.03	1	1	0	0	55	0	0	3.85000
slfsg_noh	25	3	h	azAJaadh	5	d.07m.03	4	4	1	1	55	0	0	5.30000
slfsg_noh	25	3	l	azAJaadl	5	d.07m.03	1	1	0	0	55	0	0	4.60000
slfsg_noh	25	3	n	azAJaadn	5	d.07m.03	1	1	0	0	55	0	0	4.35000
slfsg_noh	25	4	h	azAJaaeh	5	d.07m.03	2	2	2	2	55	0	0	4.10000
slfsg_noh	25	4	l	azAJaael	5	d.07m.03	0	0	0	0	55	0	0	4.05000
slfsg_noh	25	4	n	azAJaaen	5	d.07m.03	0	0	0	0	55	0	0	4.03333
slfsg_noh	25	5	h	azAJaafh	5	d.07m.03	5	5	1	1	58	0	0	4.43333
slfsg_noh	25	5	l	azAJaafl	5	d.07m.03	3	3	0	0	55	0	0	4.26667
slfsg_noh	25	5	n	azAJaafn	5	d.07m.03	3	3	0	0	55	0	0	4.56667
slfsg_wh	25	1	h	azAKaabh	5	d.07m.03	2	2	1	1	55	0	0	5.21667
slfsg_wh	25	1	l	azAKaabl	5	d.07m.03	2	2	1	1	58	0	0	5.16667
slfsg_wh	25	1	n	azAKaabn	5	d.07m.03	2	2	1	1	58	0	0	5.38333
slfsg_wh	25	2	h	azAKaach	5	d.07m.03	2	2	0	0	55	0	0	5.15000
slfsg_wh	25	2	l	azAKaacl	5	d.07m.03	4	4	2	2	61	0	0	5.25000
slfsg_wh	25	2	n	azAKaacn	5	d.07m.03	3	3	1	1	58	0	0	5.68333
slfsg_wh	25	3	h	azAKaadh	5	d.07m.03	4	4	1	1	58	0	0	6.03333
slfsg_wh	25	3	l	azAKaadl	5	d.07m.03	4	4	3	3	61	0	0	6.00000
slfsg_wh	25	3	n	azAKaadn	5	d.07m.03	5	5	1	1	58	0	0	5.86667
slfsg_wh	25	4	h	azAKaaeh	5	d.07m.03	1	1	0	0	55	0	0	5.86667
slfsg_wh	25	4	l	azAKaael	5	d.07m.03	2	2	1	1	58	0	0	4.93333
slfsg_wh	25	4	n	azAKaaen	5	d.07m.03	1	1	1	1	58	0	0	4.41667
slfsg_wh	25	5	h	azAKaafh	5	d.07m.03	2	2	1	1	58	0	0	5.78333
slfsg_wh	25	5	l	azAKaafl	5	d.07m.03	2	2	1	1	58	0	0	5.58333
slfsg_wh	25	5	n	azAKaafn	5	d.07m.03	2	2	1	1	58	0	0	5.13333
allhalf	5	1	h	afABaabh	10	d.07m.03	38	38	23	23	32	0	0	16.25000
allhalf	5	1	l	afABaabl	10	d.07m.03	33	33	17	17	25	0	0	14.93333
allhalf	5	1	n	afABaabn	10	d.07m.03	36	36	24	24	35	0	0	12.20000
allhalf	5	2	h	afABaach	10	d.07m.03	34	34	18	18	26	0	0	15.93333
allhalf	5	2	l	afABaacl	10	d.07m.03	28	28	12	12	18	0	0	14.28333
allhalf	5	2	n	afABaacn	10	d.07m.03	28	28	15	15	21	0	0	15.30000
allhalf	5	3	h	afABaadh	10	d.07m.03	36	36	21	21	31	0	0	14.23333
allhalf	5	3	l	afABaadl	10	d.07m.03	29	29	12	12	18	0	0	15.61667
allhalf	5	3	n	afABaadn	10	d.07m.03	31	31	10	10	15	0	0	13.66667
allhalf	5	4	h	afABaaeh	10	d.07m.03	35	35	14	14	21	0	0	14.53333
allhalf	5	4	l	afABaael	10	d.07m.03	33	33	16	16	24	0	0	14.75000
allhalf	5	4	n	afABaaen	10	d.07m.03	35	35	18	18	27	0	0	13.55000
allhalf	5	5	h	afABaafh	10	d.07m.03	35	35	18	18	26	0	0	14.63333
allhalf	5	5	l	afABaafl	10	d.07m.03	36	36	26	26	37	0	0	15.16667
allhalf	5	5	n	afABaafn	10	d.07m.03	32	32	21	21	30	0	0	16.35000
allpathalf	5	1	h	afACaabh	10	d.07m.03	35	35	17	17	25	0	0	12.66667
allpathalf	5	1	l	afACaabl	10	d.07m.03	33	33	20	20	29	0	0	12.75000
allpathalf	5	1	n	afACaabn	10	d.07m.03	36	36	22	22	32	0	0	14.63333
allpathalf	5	2	h	afACaach	10	d.07m.03	36	36	21	21	31	0	0	18.21667
allpathalf	5	2	l	afACaacl	10	d.07m.03	29	29	16	16	22	0	0	15.63333
allpathalf	5	2	n	afACaacn	10	d.07m.03	31	31	20	20	29	0	0	15.53333
allpathalf	5	3	h	afACaadh	10	d.07m.03	36	36	22	22	32	0	0	16.95000
allpathalf	5	3	l	afACaadl	10	d.07m.03	34	34	13	13	19	0	0	16.36667
allpathalf	5	3	n	afACaadn	10	d.07m.03	34	34	12	12	17	0	0	18.00000
allpathalf	5	4	h	afACaaeh	10	d.07m.03	33	33	15	15	22	0	0	14.15000
allpathalf	5	4	l	afACaael	10	d.07m.03	34	34	22	22	32	0	0	18.21667
allpathalf	5	4	n	afACaaen	10	d.07m.03	34	34	23	23	34	0	0	14.55000
allpathalf	5	5	h	afACaafh	10	d.07m.03	30	30	14	14	20	0	0	14.60000
allpathalf	5	5	l	afACaafl	10	d.07m.03	33	33	13	13	19	0	0	14.56667
allpathalf	5	5	n	afACaafn	10	d.07m.03	33	33	18	18	26	0	0	13.68333
nosibs	5	1	h	afAEaabh	10	d.07m.03	32	32	19	19	27	0	0	14.33333
nosibs	5	1	l	afAEaabl	10	d.07m.03	36	36	22	22	33	0	0	12.38333
nosibs	5	1	n	afAEaabn	10	d.07m.03	35	35	16	16	24	0	0	16.51667
nosibs	5	2	h	afAEaach	10	d.07m.03	33	33	12	12	17	0	0	19.25000
nosibs	5	2	l	afAEaacl	10	d.07m.03	33	33	14	14	21	0	0	17.35000
nosibs	5	2	n	afAEaacn	10	d.07m.03	38	38	22	22	31	0	0	14.63333
nosibs	5	3	h	afAEaadh	10	d.07m.03	34	34	11	11	16	0	0	14.51667
nosibs	5	3	l	afAEaadl	10	d.07m.03	36	36	20	20	29	0	0	13.18333
nosibs	5	3	n	afAEaadn	10	d.07m.03	32	32	15	15	22	0	0	14.43333
nosibs	5	4	h	afAEaaeh	10	d.07m.03	26	26	13	13	19	0	0	15.85000
nosibs	5	4	l	afAEaael	10	d.07m.03	32	32	18	18	26	0	0	11.95000
nosibs	5	4	n	afAEaaen	10	d.07m.03	33	33	11	11	16	0	0	13.01667
nosibs	5	5	h	afAEaafh	10	d.07m.03	34	34	20	20	29	0	0	14.81667
nosibs	5	5	l	afAEaafl	10	d.07m.03	31	31	12	12	17	0	0	17.55000
nosibs	5	5	n	afAEaafn	10	d.07m.03	34	34	17	17	25	0	0	14.86667
onelarge_noh	5	1	h	afAFaabh	10	d.07m.03	16	16	8	8	42	0	0	12.83333
onelarge_noh	5	1	l	afAFaabl	10	d.07m.03	17	17	6	6	39	0	0	11.58333
onelarge_noh	5	1	n	afAFaabn	10	d.07m.03	18	18	8	8	42	0	0	9.78333
onelarge_noh	5	2	h	afAFaach	10	d.07m.03	21	21	8	8	40	0	0	12.86667
onelarge_noh	5	2	l	afAFaacl	10	d.07m.03	22	22	16	16	52	0	0	10.60000
onelarge_noh	5	2	n	afAFaacn	10	d.07m.03	18	18	11	11	45	0	0	10.51667
onelarge_noh	5	3	h	afAFaadh	10	d.07m.03	17	17	7	7	40	0	0	9.71667
onelarge_noh	5	3	l	afAFaadl	10	d.07m.03	21	21	14	14	51	0	0	10.28333
onelarge_noh	5	3	n	afAFaadn	10	d.07m.03	17	17	4	4	36	0	0	10.70000
onelarge_noh	5	4	h	afAFaaeh	10	d.07m.03	23	23	12	12	47	0	0	12.31667
onelarge_noh	5	4	l	afAFaael	10	d.07m.03	20	20	8	8	41	0	0	11.25000
onelarge_noh	5	4	n	afAFaaen	10	d.07m.03	23	23	15	15	52	0	0	10.26667
onelarge_noh	5	5	h	afAFaafh	10	d.07m.03	28	28	17	17	41	0	0	10.86667
onelarge_noh	5	5	l	afAFaafl	10	d.07m.03	21	21	12	12	42	0	0	10.16667
onelarge_noh	5	5	n	afAFaafn	10	d.07m.03	22	22	10	10	37	0	0	12.11667
onelarge_wh	5	1	h	afAGaabh	10	d.07m.03	36	36	30	30	51	0	0	13.16667
onelarge_wh	5	1	l	afAGaabl	10	d.07m.03	43	43	34	34	53	0	0	10.75000
onelarge_wh	5	1	n	afAGaabn	10	d.07m.03	23	23	12	12	47	0	0	8.75000
onelarge_wh	5	2	h	afAGaach	10	d.07m.03	44	44	33	33	47	0	0	12.20000
onelarge_wh	5	2	l	afAGaacl	10	d.07m.03	41	41	36	36	53	0	0	15.18333
onelarge_wh	5	2	n	afAGaacn	10	d.07m.03	42	42	36	36	59	0	0	11.03333
onelarge_wh	5	3	h	afAGaadh	10	d.07m.03	38	38	27	27	44	0	0	11.70000
onelarge_wh	5	3	l	afAGaadl	10	d.07m.03	24	24	14	14	50	0	0	11.40000
onelarge_wh	5	3	n	afAGaadn	10	d.07m.03	23	23	18	18	56	0	0	10.78333
onelarge_wh	5	4	h	afAGaaeh	10	d.07m.03	38	38	29	29	45	0	0	12.51667
onelarge_wh	5	4	l	afAGaael	10	d.07m.03	40	40	29	29	46	0	0	13.23333
onelarge_wh	5	4	n	afAGaaen	10	d.07m.03	24	24	16	16	51	0	0	9.03333
onelarge_wh	5	5	h	afAGaafh	10	d.07m.03	30	30	18	18	41	0	0	12.38333
onelarge_wh	5	5	l	afAGaafl	10	d.07m.03	33	33	24	24	51	0	0	11.48333
onelarge_wh	5	5	n	afAGaafn	10	d.07m.03	25	25	21	21	58	0	0	13.66667
sfs_noh	5	1	h	afAHaabh	10	d.07m.03	8	8	4	4	51	0	0	10.46667
sfs_noh	5	1	l	afAHaabl	10	d.07m.03	10	10	6	6	55	0	0	9.78333
sfs_noh	5	1	n	afAHaabn	10	d.07m.03	9	9	4	4	52	0	0	9.36667
sfs_noh	5	2	h	afAHaach	10	d.07m.03	15	15	13	13	55	0	0	10.48333
sfs_noh	5	2	l	afAHaacl	10	d.07m.03	14	14	9	9	52	0	0	10.61667
sfs_noh	5	2	n	afAHaacn	10	d.07m.03	13	13	10	10	54	0	0	11.80000
sfs_noh	5	3	h	afAHaadh	10	d.07m.03	10	10	7	7	48	0	0	10.46667
sfs_noh	5	3	l	afAHaadl	10	d.07m.03	11	11	8	8	51	0	0	9.00000
sfs_noh	5	3	n	afAHaadn	10	d.07m.03	8	8	5	5	47	0	0	10.38333
sfs_noh	5	4	h	afAHaaeh	10	d.07m.03	11	11	8	8	52	0	0	9.88333
sfs_noh	5	4	l	afAHaael	10	d.07m.03	12	12	7	7	49	0	0	12.00000
sfs_noh	5	4	n	afAHaaen	10	d.07m.03	10	10	6	6	54	0	0	10.93333
sfs_noh	5	5	h	afAHaafh	10	d.07m.03	11	11	6	6	48	0	0	11.26667
sfs_noh	5	5	l	afAHaafl	10	d.07m.03	11	11	8	8	55	0	0	12.33333
sfs_noh	5	5	n	afAHaafn	10	d.07m.03	9	9	7	7	57	0	0	11.56667
sfs_wh	5	1	h	afAIaabh	10	d.07m.03	6	6	3	3	44	0	0	9.93333
sfs_wh	5	1	l	afAIaabl	10	d.07m.03	9	9	4	4	44	0	0	12.50000
sfs_wh	5	1	n	afAIaabn	10	d.07m.03	8	8	5	5	47	0	0	10.53333
sfs_wh	5	2	h	afAIaach	10	d.07m.03	21	21	14	14	48	0	0	9.88333
sfs_wh	5	2	l	afAIaacl	10	d.07m.03	22	22	19	19	56	0	0	11.41667
sfs_wh	5	2	n	afAIaacn	10	d.07m.03	20	20	15	15	50	0	0	11.20000
sfs_wh	5	3	h	afAIaadh	10	d.07m.03	16	16	10	10	49	0	0	12.61667
sfs_wh	5	3	l	afAIaadl	10	d.07m.03	13	13	7	7	49	0	0	12.58333
sfs_wh	5	3	n	afAIaadn	10	d.07m.03	11	11	5	5	50	0	0	11.26667
sfs_wh	5	4	h	afAIaaeh	10	d.07m.03	7	7	5	5	47	0	0	11.40000
sfs_wh	5	4	l	afAIaael	10	d.07m.03	10	10	7	7	48	0	0	13.96667
sfs_wh	5	4	n	afAIaaen	10	d.07m.03	8	8	4	4	47	0	0	11.11667
sfs_wh	5	5	h	afAIaafh	10	d.07m.03	10	10	5	5	46	0	0	12.58333
sfs_wh	5	5	l	afAIaafl	10	d.07m.03	6	6	5	5	45	0	0	11.50000
sfs_wh	5	5	n	afAIaafn	10	d.07m.03	7	7	4	4	49	0	0	12.51667
slfsg_noh	5	1	h	afAJaabh	10	d.07m.03	5	5	4	4	55	0	0	9.68333
slfsg_noh	5	1	l	afAJaabl	10	d.07m.03	4	4	2	2	59	0	0	9.16667
slfsg_noh	5	1	n	afAJaabn	10	d.07m.03	4	4	2	2	59	0	0	7.20000
slfsg_noh	5	2	h	afAJaach	10	d.07m.03	9	9	6	6	58	0	0	8.41667
slfsg_noh	5	2	l	afAJaacl	10	d.07m.03	5	5	2	2	61	0	0	6.40000
slfsg_noh	5	2	n	afAJaacn	10	d.07m.03	5	5	2	2	61	0	0	5.80000
slfsg_noh	5	3	h	afAJaadh	10	d.07m.03	8	8	5	5	58	0	0	9.13333
slfsg_noh	5	3	l	afAJaadl	10	d.07m.03	5	5	2	2	59	0	0	6.56667
slfsg_noh	5	3	n	afAJaadn	10	d.07m.03	5	5	2	2	59	0	0	6.95000
slfsg_noh	5	4	h	afAJaaeh	10	d.07m.03	3	3	2	2	61	0	0	8.03333
slfsg_noh	5	4	l	afAJaael	10	d.07m.03	10	10	8	8	63	0	0	7.90000
slfsg_noh	5	4	n	afAJaaen	10	d.07m.03	6	6	4	4	63	0	0	7.61667
slfsg_noh	5	5	h	afAJaafh	10	d.07m.03	7	7	5	5	58	0	0	6.78333
slfsg_noh	5	5	l	afAJaafl	10	d.07m.03	4	4	2	2	59	0	0	6.45000
slfsg_noh	5	5	n	afAJaafn	10	d.07m.03	4	4	2	2	59	0	0	5.70000
slfsg_wh	5	1	h	afAKaabh	10	d.07m.03	2	2	2	2	61	0	0	8.86667
slfsg_wh	5	1	l	afAKaabl	10	d.07m.03	5	5	3	3	64	0	0	7.20000
slfsg_wh	5	1	n	afAKaabn	10	d.07m.03	5	5	3	3	61	0	0	6.98333
slfsg_wh	5	2	h	afAKaach	10	d.07m.03	8	8	4	4	64	0	0	8.80000
slfsg_wh	5	2	l	afAKaacl	10	d.07m.03	7	7	4	4	64	0	0	8.71667
slfsg_wh	5	2	n	afAKaacn	10	d.07m.03	10	10	9	9	70	0	0	7.81667
slfsg_wh	5	3	h	afAKaadh	10	d.07m.03	11	11	7	7	58	0	0	10.08333
slfsg_wh	5	3	l	afAKaadl	10	d.07m.03	5	5	2	2	61	0	0	8.73333
slfsg_wh	5	3	n	afAKaadn	10	d.07m.03	4	4	1	1	58	0	0	7.21667
slfsg_wh	5	4	h	afAKaaeh	10	d.07m.03	7	7	4	4	61	0	0	8.31667
slfsg_wh	5	4	l	afAKaael	10	d.07m.03	6	6	5	5	62	0	0	7.78333
slfsg_wh	5	4	n	afAKaaen	10	d.07m.03	5	5	2	2	58	0	0	6.51667
slfsg_wh	5	5	h	afAKaafh	10	d.07m.03	4	4	1	1	58	0	0	10.43333
slfsg_wh	5	5	l	afAKaafl	10	d.07m.03	7	7	3	3	61	0	0	8.46667
slfsg_wh	5	5	n	afAKaafn	10	d.07m.03	6	6	4	4	64	0	0	8.00000
allhalf	10	1	h	akABaabh	10	d.07m.03	14	14	2	2	3	0	0	18.18333
allhalf	10	1	l	akABaabl	10	d.07m.03	19	19	2	2	3	0	0	17.06667
allhalf	10	1	n	akABaabn	10	d.07m.03	19	19	4	4	6	0	0	17.85000
allhalf	10	2	h	akABaach	10	d.07m.03	22	22	10	10	15	0	0	17.35000
allhalf	10	2	l	akABaacl	10	d.07m.03	15	15	NA	NA	0	0	0	17.93333
allhalf	10	2	n	akABaacn	10	d.07m.03	14	14	2	2	3	0	0	18.35000
allhalf	10	3	h	akABaadh	10	d.07m.03	24	24	5	5	7	0	0	16.00000
allhalf	10	3	l	akABaadl	10	d.07m.03	25	25	12	12	17	0	0	17.15000
allhalf	10	3	n	akABaadn	10	d.07m.03	21	21	6	6	9	0	0	17.88333
allhalf	10	4	h	akABaaeh	10	d.07m.03	19	19	6	6	9	0	0	16.58333
allhalf	10	4	l	akABaael	10	d.07m.03	24	24	8	8	12	0	0	16.16667
allhalf	10	4	n	akABaaen	10	d.07m.03	28	28	13	13	19	0	0	19.11667
allhalf	10	5	h	akABaafh	10	d.07m.03	21	21	4	4	6	0	0	17.15000
allhalf	10	5	l	akABaafl	10	d.07m.03	24	24	10	10	15	0	0	14.56667
allhalf	10	5	n	akABaafn	10	d.07m.03	23	23	6	6	8	0	0	18.93333
allpathalf	10	1	h	akACaabh	10	d.07m.03	10	10	NA	NA	0	0	0	16.21667
allpathalf	10	1	l	akACaabl	10	d.07m.03	20	20	6	6	9	0	0	18.35000
allpathalf	10	1	n	akACaabn	10	d.07m.03	18	18	4	4	6	0	0	17.43333
allpathalf	10	2	h	akACaach	10	d.07m.03	15	15	2	2	3	0	0	16.88333
allpathalf	10	2	l	akACaacl	10	d.07m.03	10	10	NA	NA	0	0	0	17.93333
allpathalf	10	2	n	akACaacn	10	d.07m.03	10	10	2	2	3	0	0	17.88333
allpathalf	10	3	h	akACaadh	10	d.07m.03	18	18	NA	NA	0	0	0	18.20000
allpathalf	10	3	l	akACaadl	10	d.07m.03	17	17	NA	NA	0	0	0	15.06667
allpathalf	10	3	n	akACaadn	10	d.07m.03	17	17	NA	NA	0	0	0	17.70000
allpathalf	10	4	h	akACaaeh	10	d.07m.03	17	17	NA	NA	0	0	0	16.38333
allpathalf	10	4	l	akACaael	10	d.07m.03	15	15	NA	NA	0	0	0	15.26667
allpathalf	10	4	n	akACaaen	10	d.07m.03	15	15	NA	NA	0	0	0	16.40000
allpathalf	10	5	h	akACaafh	10	d.07m.03	21	21	4	4	6	0	0	17.78333
allpathalf	10	5	l	akACaafl	10	d.07m.03	20	20	4	4	6	0	0	17.66667
allpathalf	10	5	n	akACaafn	10	d.07m.03	17	17	2	2	3	0	0	19.51667
nosibs	10	1	h	akAEaabh	10	d.07m.03	11	11	2	2	3	0	0	15.65000
nosibs	10	1	l	akAEaabl	10	d.07m.03	13	13	2	2	3	0	0	18.66667
nosibs	10	1	n	akAEaabn	10	d.07m.03	15	15	2	2	3	0	0	15.08333
nosibs	10	2	h	akAEaach	10	d.07m.03	17	17	NA	NA	0	0	0	16.93333
nosibs	10	2	l	akAEaacl	10	d.07m.03	12	12	NA	NA	0	0	0	15.11667
nosibs	10	2	n	akAEaacn	10	d.07m.03	16	16	2	2	3	0	0	16.18333
nosibs	10	3	h	akAEaadh	10	d.07m.03	14	14	2	2	3	0	0	14.18333
nosibs	10	3	l	akAEaadl	10	d.07m.03	13	13	NA	NA	0	0	0	15.31667
nosibs	10	3	n	akAEaadn	10	d.07m.03	14	14	NA	NA	0	0	0	14.98333
nosibs	10	4	h	akAEaaeh	10	d.07m.03	16	16	2	2	3	0	0	15.98333
nosibs	10	4	l	akAEaael	10	d.07m.03	16	16	4	4	6	0	0	17.01667
nosibs	10	4	n	akAEaaen	10	d.07m.03	17	17	2	2	3	0	0	15.25000
nosibs	10	5	h	akAEaafh	10	d.07m.03	14	14	2	2	3	0	0	17.25000
nosibs	10	5	l	akAEaafl	10	d.07m.03	15	15	NA	NA	0	0	0	13.56667
nosibs	10	5	n	akAEaafn	10	d.07m.03	11	11	NA	NA	0	0	0	15.25000
onelarge_noh	10	1	h	akAFaabh	10	d.07m.03	6	6	0	0	30	0	0	12.91667
onelarge_noh	10	1	l	akAFaabl	10	d.07m.03	5	5	0	0	30	0	0	11.35000
onelarge_noh	10	1	n	akAFaabn	10	d.07m.03	5	5	0	0	30	0	0	12.81667
onelarge_noh	10	2	h	akAFaach	10	d.07m.03	6	6	0	0	30	0	0	13.33333
onelarge_noh	10	2	l	akAFaacl	10	d.07m.03	13	13	0	0	30	0	0	10.70000
onelarge_noh	10	2	n	akAFaacn	10	d.07m.03	11	11	0	0	30	0	0	10.53333
onelarge_noh	10	3	h	akAFaadh	10	d.07m.03	9	9	5	5	36	0	0	12.90000
onelarge_noh	10	3	l	akAFaadl	10	d.07m.03	9	9	0	0	30	0	0	10.63333
onelarge_noh	10	3	n	akAFaadn	10	d.07m.03	7	7	2	2	33	0	0	11.60000
onelarge_noh	10	4	h	akAFaaeh	10	d.07m.03	9	9	1	1	30	0	0	12.31667
onelarge_noh	10	4	l	akAFaael	10	d.07m.03	7	7	0	0	30	0	0	9.31667
